review_id,product_id,reviewer_id,stars,review_body,review_title,language,product_category
zh_0334545,product_zh_0088581,reviewer_zh_0391790,5,确实是真皮的，做工也挺不错的，感觉还算很值,真皮,zh,wireless
zh_0022152,product_zh_0158693,reviewer_zh_0351597,5,这双鞋最大的特点就是软，鞋底软，鞋垫软，皮面也软，整体也很轻，走路很舒服。,非常舒服的鞋,zh,shoes
zh_0133459,product_zh_0897990,reviewer_zh_0401792,5,平时穿运动鞋42的，皮鞋41的，clarks鞋子一直穿8.5，这双选了8.5刚好。不像评论里过大或者过小。新鞋子，有点硬，穿一穿应该就好了。,还不错,zh,shoes
zh_0515196,product_zh_0230521,reviewer_zh_0545974,5,手机以收到，物流很快第二天就到了，发货有点慢三天多时间。手机很满意还没时间测试但我相信亚马逊,货已收到,zh,wireless
zh_0755217,product_zh_0875833,reviewer_zh_0366522,5,从包装封面到书的内容都很棒！这本收藏必入啊！！,老爷的漫画真心精品啊,zh,book
zh_0940868,product_zh_0294835,reviewer_zh_0723845,5,我买的华为P9，32G版本的全网通。之前我也是查了资料看参数。对比同等价位的手机性能吧，因为自己对手机还是挺苛刻的。最终还是选择了华为P9这款。 1、有人评论手机发烫，系统较卡，我用这几天倒是没发现。运行很快。当然，国产机有个通病是用时间长了，手机运行会卡，我也是期望这次华为手机能做好点吧 2、手机设置里的一些功能还是不错的，方便平时场景使用，看出来华为还是用了心思的，一些软件还是能删去的，这点华为没有像某水果机强制绑定，给华为点赞。 3、手机外观挺漂亮的，这点还是超出我期待的， 4、徕卡相机是P9的亮点。我用这几天，觉得在户外光照较强色彩艳丽情况下，成像很不错，很赞。自拍啥的也是很不错，本人倒是不怎么自拍。 有些功能自己也是没有研究好吧，不过很期待。 5、指纹识别功能速度还是很快的，很赞。 6、说下亚马逊网站吧。真的是很赞，很帅，很靠谱的，很信得过的网站。这款手机在某东某宁某美还有华为商城看都是挺贵。亚马逊优惠了300元不说还优惠了数据线，还送了硬手机壳，满满的感动啊！！！ 7、说点缺点，手机充电快充功能我是没发现，只是觉得和其他手机 充电速度一样；手机屏幕没办法很顺畅单手操作； 8、 最后衷心希望手机不要越用越卡吧。,华为手机P9不错，推荐1,zh,wireless
zh_0162846,product_zh_0380892,reviewer_zh_0983666,5,速度很快，而且也没什么噪音，办公家用可以选择这款。性价比高。,高大上，零噪音,zh,pc
zh_0923754,product_zh_0620263,reviewer_zh_0302186,5,看电子书方便快捷。 如果能加入记事本功能就更完美了。,方便快捷,zh,other
zh_0925183,product_zh_0561372,reviewer_zh_0223933,5,听老师推荐买的，果然不错，内容既精炼，又有重点，题目质量高。,不错，好评！,zh,book
zh_0662979,product_zh_0724325,reviewer_zh_0981625,5,买回来的时候看到小小的一件担心穿不进去，产后163 125斤可以穿，无紧绷感，从后面看腰细了一圈，胃和肚子也不明显了，薄款，现在每天穿,好,zh,apparel
zh_0249328,product_zh_0577134,reviewer_zh_0992421,5,机器不错，这家公司也不错，但是亚马孙就太差了，我打这家水公司电话要求安装，但是没有我的信息，在打亚马孙，亚马孙叫我打另一个手机号码，我说我不打，亚马孙你是不是卖了假货给我,亚马孙垃圾，史密斯公司好,zh,home_improvement
zh_0449140,product_zh_0934051,reviewer_zh_0376784,5,锅锅不错，比我想象中要大，材质很好，卖家还送了小赠品，很实用，超级满意的，无意间看到，就来评价了，的确不错的。,很实用,zh,kitchen
zh_0441536,product_zh_0981505,reviewer_zh_0684865,5,膜的大小 厚度正好贴合荣耀4c的屏幕与边框的长宽厚度，贴完后边框高于屏幕的一部分正好被填充，因为没有太对的空隙，可不要贴歪了哦,大小贴合,zh,wireless
zh_0387669,product_zh_0532886,reviewer_zh_0958939,5,比国内便宜，正品无疑，第一次使用电动的有点不习惯，东西还是很好的,东西很好,zh,beauty
zh_0630047,product_zh_0913148,reviewer_zh_0346362,5,我弟抽烟，刚好做活动的时候买了几支给他用，说是挺好用的,给弟弟用的,zh,drugstore
zh_0894508,product_zh_0841362,reviewer_zh_0622163,5,没那么神啦，人死了，也无需说得很牛似的。,一般般啦,zh,digital_ebook_purchase
zh_0619521,product_zh_0717214,reviewer_zh_0965096,5,断断续续看了好久的一本书，本以为是讲历史的，可是看下去才发现讲的是现在，本以为逃离了一个受到束缚的地方，但又会进入下一个，行为是一样的，想法是一样的，即讽刺又悲哀。,"一本奇怪的书,几个想让人思考的故事",zh,digital_ebook_purchase
zh_0525057,product_zh_0019888,reviewer_zh_0160857,5,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,好,zh,book
zh_0199353,product_zh_0165118,reviewer_zh_0504659,5,质量很好，没有色差，穿着很舒服，价格很实惠，物流很快。,物流很快,zh,apparel
zh_0821453,product_zh_0020766,reviewer_zh_0637338,5,很好，但是一直没在地上用过，今天在车上垫着睡觉了，挺暖和的,很好,zh,automotive
zh_0402118,product_zh_0819598,reviewer_zh_0207303,5,书终于到手了，我一定要考上中国传媒大学!,今天开始看！,zh,book
zh_0874164,product_zh_0683604,reviewer_zh_0244900,5,整个书看起来就像是另一本水浒吧，不过想知道更多精彩的故事还要先把原著看一遍，再看这个，会更精彩。好评。,标新立异，解读的很透彻，写作风格也很受我的认同。,zh,digital_ebook_purchase
zh_0552564,product_zh_0958105,reviewer_zh_0291643,5,很好 就是总没货 这次比较慢 二十多天才到吧 之后下的英亚的都到了这个都还没到= =,希望常有货,zh,beauty
zh_0192797,product_zh_0486432,reviewer_zh_0161381,5,基本重点都在里面，但是关键还是要自己后期多练习，找到规律，不然当时很明白，过后就不记得了，用处就不大。,CATTI 考试资料,zh,book
zh_0638853,product_zh_0274774,reviewer_zh_0733192,5,很久没有看到让我入迷的书了，方木的刻画还是很成功的，小说剧情也十分紧凑 一口气就把这个系列看完了,值得一读,zh,digital_ebook_purchase
zh_0383254,product_zh_0489507,reviewer_zh_0948456,5,单独包装，尤其是快递给力啊，第二天就到了，亚马逊换物流了？不管如何，赞。书拿到看了下，内容丰富详细，难得的好辅导书,很好,zh,book
zh_0258888,product_zh_0225343,reviewer_zh_0133221,5,质量好又便宜，五功能有点鸡肋，只用一种功能，其它的我感觉没什么用，有一个功能不出水我以为坏的，问了品牌商客服原来是滴水功能，就是洗头发的时候节水。我用的出水面积最大的那个功能，水打在身上很温柔，加上家里水压不足，一开始有点不习惯，用久了觉得好舒服。一个好的花洒能让你享受洗澡， 哈哈。,质量好,zh,home_improvement
zh_0432217,product_zh_0783732,reviewer_zh_0272324,5,这种的质量挺不错的，用起来方便，也很好看的哦，款式新颖，价格合理,好用,zh,wireless
zh_0680618,product_zh_0254713,reviewer_zh_0282682,5,亚马逊这里卖得很便宜，可惜没抢到限定版，画集很棒，只是运送中书角被压到了,很棒,zh,book
zh_0389459,product_zh_0791560,reviewer_zh_0449900,5,阿伦特总有独特的视角，虽然还没有来得及读，但是应该是一本不错的书,摘要内容看起来还不错，纸张一般！,zh,book
zh_0531516,product_zh_0918805,reviewer_zh_0717115,5,服务态度超好，衣服质量也是杠杠的，谢谢，祝生意越做越好！,服务态度超好！,zh,apparel
zh_0887472,product_zh_0088379,reviewer_zh_0642375,5,发货很快，前一天买的，第二天就送到了，打开看了一下，东西没有漏发，只不过天气还不是很热，没有装起来，过一段时间组装好再补上照片吧，满意好评,满意,zh,home
zh_0490041,product_zh_0212848,reviewer_zh_0572110,5,洗的時候会褪色，但过了几遍水就不会了，布料很好，不会厚，是我想要的,价格很合理,zh,apparel
zh_0365411,product_zh_0123531,reviewer_zh_0800556,5,物流给力，第二天就到了。做工精致，很满意,很漂亮的发夹,zh,jewelry
zh_0701308,product_zh_0571213,reviewer_zh_0393588,5,买了几次，老车洗油路用的，车况不好的最好多加点汽油稀释，免得大块积碳掉缸里,胜牌东西不错,zh,sports
zh_0261873,product_zh_0208360,reviewer_zh_0650861,5,宝贝质量很好，做工精细，声音清晰，用起来很方便，不错，值得拥有！,满意,zh,office_product
