review_id,product_id,reviewer_id,stars,review_body,review_title,language,product_category
en_0302315,product_en_0839626,reviewer_en_0895986,5,"This wig did not disappoint! Beautiful color, shine without looking fake, and easy to style. Reacted well to low heat styling. Arrived very curly, I straightened and styled on my own. No damage whatsoever from heat styling. Tracks have wide spacing, BUT this wig is very voluminous. Pictures included are with zero tweezing on the lace. Very happy!",You will not regret buying this!,en,beauty
en_0761404,product_en_0654185,reviewer_en_0789616,5,I got this set for my brother's reveal party. It's high quality and we had every component we needed to setup a great event.,"Purchased last minute, saved me",en,toy
en_0772472,product_en_0704009,reviewer_en_0273083,5,Very good quality fabric. Worked well for my little project.,Five Stars,en,home
en_0519691,product_en_0220995,reviewer_en_0759728,5,This product was hard to use with potential to be dangerous. I would not recommend this to anyone.,This egg holder product is not useful!,en,kitchen
en_0588182,product_en_0510681,reviewer_en_0512743,5,THE ITEM ARRIVED IN A TIMELY MANNER. AND THE PRICE WAS GREAT,Five Stars,en,grocery
en_0650113,product_en_0472544,reviewer_en_0355906,5,"I have had mild to moderate dry eyes for years. This is the only product thus far, that has kept my eyes moist and made wearing my contacts more comfortable.",Really Works!,en,drugstore
en_0954807,product_en_0857612,reviewer_en_0624039,5,Wow what a deal my sister is a photographer and she loved loved loved it and it’s not cheap looking or feeling very good quality especially for the price.,loved loved loved it,en,kitchen
en_0118266,product_en_0308235,reviewer_en_0055672,5,Was a great Christmas present. Everyone wanted one,Love it,en,kitchen
en_0256802,product_en_0461747,reviewer_en_0291866,5,Belt works great and a 3-pack is a good deal.,Excellent.,en,apparel
en_0451031,product_en_0179179,reviewer_en_0774343,5,it works well and looks so real! it can be real or a prop!,works well!,en,industrial_supplies
en_0934251,product_en_0277821,reviewer_en_0841074,5,Very nice kit. Does the job.,Nice,en,other
en_0749121,product_en_0051232,reviewer_en_0924832,5,Good quality. Comfy.,Raiders socks,en,apparel
en_0409219,product_en_0314208,reviewer_en_0115628,5,"Well made, but no screws",No screws,en,automotive
en_0716938,product_en_0499982,reviewer_en_0894129,5,This my first time to hear about Python and Raspberry PI and was hyped to finish reading this book. Raspberry Pi has gone through several generations since the program was first created and released to the public. The very first generation of the program was released in 2012 which was then followed by another model that was inexpensive and straightforward to use. This book is great for those people who wants to become an excellent programmer.,Interesting Book !!,en,digital_ebook_purchase
en_0091764,product_en_0817181,reviewer_en_0735501,5,"Great for extra absorbency, especially for night use, and they dry easier/faster than the microfiber.",Highly absorbent,en,baby_product
en_0254812,product_en_0491831,reviewer_en_0086949,5,Camera works great in our baby's room. Have no complaints other than the temp gauge seems to fluctuate quite a bit.,Good video monitor camera,en,baby_product
en_0650159,product_en_0935410,reviewer_en_0019298,5,Love it bag was it hit.....,May not fit any phone pass IPhone 6,en,shoes
en_0123145,product_en_0621039,reviewer_en_0923640,5,Exactly as described. Small and modular. Fits easily in a locker or bag. Dual action pump works fast. Easily pumped up my new soccer ball.,Compact Pump Packs a Punch,en,sports
en_0130833,product_en_0197065,reviewer_en_0577192,5,A very unique and somewhat existential book that is not just for children. This book actually gets you thinking. There are some concepts addressed hear that take you out of the ordinary story book and into an outer world that is just as real as we live in today. I can’t wait to see what else this author does!,A very unique and somewhat existential book that is not ...,en,digital_ebook_purchase
en_0753293,product_en_0122704,reviewer_en_0603427,5,"Makes moving large, heavy furniture very easy.",heavy furniture very easy.,en,home_improvement
en_0306295,product_en_0791267,reviewer_en_0765023,5,"We like that it’s easy to use, just put an sd card or usb drive. Comes with a remote since photos on the ad doesn’t show one just so you know. So far it’s working great, no problem at all.",Simple Design,en,camera
en_0545877,product_en_0497494,reviewer_en_0012041,5,"I use these for everything. From hanging washcloths and towels, oven mitts, kitchen utensils, cleaning supplies, etc. gets stuff off my counter and out of the way. Couldn’t be more ideal! These are strong, solid S hooks that aren’t going to bend or break with regular use. I love that they have little caps to smooth out the rough ends and prevent stuff from falling off. They work wonderfully.",Heavy duty solid S Hooks,en,home
en_0897981,product_en_0010265,reviewer_en_0630325,5,"We have these on the driveway, garage and on the fence in the back yard. No need to leave the back light on anymore when we go away. Surprises anyone who is lurking around and not expecting it too :D They are bright and helps when I am unloading groceries from the car at night. Planning to get at least 1 more for the back yard, maybe 2.",Perfect lights.,en,home_improvement
en_0155670,product_en_0687254,reviewer_en_0351934,5,Cake to replace. The included socket was a life saver and the flexible rod mad it easy to install in a tight space.,Cake to replace,en,home_improvement
en_0792270,product_en_0888215,reviewer_en_0475799,5,My daughter is almost 2 and LOVES this! We bought it as a toy to keep in the car during a long road trip and now she plays with it every day!,Great to keep in the car!,en,toy
en_0745825,product_en_0289878,reviewer_en_0926323,5,"I bought this product with the stabilizer together and tried it on with my iPhone to see how it actually works. The led light gives me a substantial amount of light that is required for my shootings! But I suggest you buy more than one if you want to get all-angled lighting since the light might not be big enough to cover a wide-angle shot. It is easy to use, bright and meets my need. Recommended!",It is bright indeed!,en,camera
en_0227489,product_en_0560427,reviewer_en_0222463,5,Very healthy snack! My family and I enjoyed it! We would purchase this product again!,My family and I enjoyed it! We would purchase this product again,en,grocery
en_0859252,product_en_0924810,reviewer_en_0967368,5,"Works well. Wish it fit in my iPad cover like the adapter that came with my pen did, but otherwise very happy with the purchase.","Good value, works well.",en,electronics
